loan_size,interest_rate,homeowner,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
8000.0,6.525,rent,42000,0.2857142857142857,2,0,12000,low_risk
9800.0,7.28,own,49100,0.3890020366598778,4,0,19100,low_risk
8700.0,6.839,mortgage,45000,0.3333333333333333,3,0,15000,low_risk
8500.0,6.721,own,43800,0.3150684931506849,3,0,13800,low_risk
8600.0,6.795,mortgage,44500,0.3258426966292135,3,0,14500,low_risk
9500.0,7.153,mortgage,47900,0.3736951983298539,4,0,17900,low_risk
8600.0,6.767,own,44300,0.3227990970654628,3,0,14300,low_risk
8500.0,6.754,own,44200,0.3212669683257919,3,0,14200,low_risk
8400.0,6.679,own,43400,0.3087557603686636,3,0,13400,low_risk
9500.0,7.158,own,48000,0.375,4,0,18000,low_risk
9200.0,7.046,rent,46900,0.3603411513859275,3,0,16900,low_risk
8600.0,6.801,own,44600,0.3273542600896861,3,0,14600,low_risk
11100.0,7.834,mortgage,54300,0.44751381215469616,5,1,24300,low_risk
9400.0,7.132,mortgage,47700,0.3710691823899371,3,0,17700,low_risk
9400.0,7.119,own,47600,0.3697478991596639,3,0,17600,low_risk
10200.0,7.461,rent,50800,0.4094488188976378,4,1,20800,low_risk
9600.0,7.186,own,48200,0.3775933609958506,4,0,18200,low_risk
7400.0,6.284,rent,39700,0.24433249370277077,2,0,9700,low_risk
8400.0,6.713,rent,43800,0.3150684931506849,3,0,13800,low_risk
9700.0,7.251,rent,48800,0.38524590163934425,4,0,18800,low_risk
8000.0,6.546,rent,42200,0.2890995260663507,2,0,12200,low_risk
9500.0,7.154,mortgage,47900,0.3736951983298539,4,0,17900,low_risk
8600.0,6.796,mortgage,44600,0.3273542600896861,3,0,14600,low_risk
8600.0,6.763,rent,44200,0.3212669683257919,3,0,14200,low_risk
9000.0,6.955,own,46000,0.34782608695652173,3,0,16000,low_risk
8300.0,6.646,mortgage,43100,0.3039443155452436,2,0,13100,low_risk
8600.0,6.766,own,44300,0.3227990970654628,3,0,14300,low_risk
9400.0,7.104,own,47400,0.3670886075949367,3,0,17400,low_risk
7800.0,6.439,mortgage,41200,0.27184466019417475,2,0,11200,low_risk
7700.0,6.414,mortgage,41000,0.2682926829268293,2,0,11000,low_risk
8600.0,6.792,own,44500,0.3258426966292135,3,0,14500,low_risk
9200.0,7.022,own,46700,0.3576017130620985,3,0,16700,low_risk
8800.0,6.851,rent,45100,0.3348115299334812,3,0,15100,low_risk
9300.0,7.098,own,47400,0.3670886075949367,3,0,17400,low_risk
8900.0,6.905,mortgage,45600,0.34210526315789475,3,0,15600,low_risk
9500.0,7.182,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
8000.0,6.539,own,42100,0.28741092636579574,2,0,12100,low_risk
7600.0,6.351,rent,40400,0.25742574257425743,2,0,10400,low_risk
8900.0,6.896,mortgage,45500,0.34065934065934067,3,0,15500,low_risk
9600.0,7.215,own,48500,0.38144329896907214,4,0,18500,low_risk
6600.0,5.932,own,36400,0.17582417582417584,1,0,6400,low_risk
11600.0,8.074,mortgage,56600,0.46996466431095407,5,1,26600,low_risk
9800.0,7.297,mortgage,49300,0.39148073022312374,4,0,19300,low_risk
10500.0,7.569,rent,51800,0.42084942084942084,4,1,21800,low_risk
10700.0,7.657,mortgage,52700,0.4307400379506641,5,1,22700,low_risk
12100.0,8.27,own,58400,0.4863013698630137,6,1,28400,low_risk
9500.0,7.151,own,47900,0.3736951983298539,4,0,17900,low_risk
8700.0,6.805,own,44600,0.3273542600896861,3,0,14600,low_risk
9700.0,7.231,rent,48600,0.38271604938271603,4,0,18600,low_risk
12400.0,8.4,mortgage,59600,0.4966442953020134,6,1,29600,low_risk
7400.0,6.291,mortgage,39800,0.24623115577889448,2,0,9800,low_risk
8800.0,6.876,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
9600.0,7.191,rent,48300,0.37888198757763975,4,0,18300,low_risk
9700.0,7.252,mortgage,48800,0.38524590163934425,4,0,18800,low_risk
8600.0,6.778,own,44400,0.32432432432432434,3,0,14400,low_risk
8400.0,6.709,own,43700,0.3135011441647597,3,0,13700,low_risk
9400.0,7.122,mortgage,47600,0.3697478991596639,3,0,17600,low_risk
10000.0,7.38,rent,50100,0.40119760479041916,4,1,20100,low_risk
10700.0,7.683,mortgage,52900,0.43289224952741023,5,1,22900,low_risk
8000.0,6.536,mortgage,42100,0.28741092636579574,2,0,12100,low_risk
8500.0,6.739,mortgage,44000,0.3181818181818182,3,0,14000,low_risk
10400.0,7.545,own,51600,0.4186046511627907,4,1,21600,low_risk
10400.0,7.543,own,51600,0.4186046511627907,4,1,21600,low_risk
10100.0,7.401,own,50200,0.40239043824701193,4,1,20200,low_risk
10300.0,7.499,own,51200,0.4140625,4,1,21200,low_risk
8200.0,6.614,mortgage,42800,0.29906542056074764,2,0,12800,low_risk
9800.0,7.277,own,49100,0.3890020366598778,4,0,19100,low_risk
9600.0,7.192,own,48300,0.37888198757763975,4,0,18300,low_risk
8700.0,6.811,rent,44700,0.3288590604026846,3,0,14700,low_risk
10500.0,7.582,mortgage,51900,0.42196531791907516,4,1,21900,low_risk
11100.0,7.827,mortgage,54300,0.44751381215469616,5,1,24300,low_risk
9400.0,7.101,mortgage,47400,0.3670886075949367,3,0,17400,low_risk
8700.0,6.808,mortgage,44700,0.3288590604026846,3,0,14700,low_risk
9000.0,6.932,rent,45800,0.34497816593886466,3,0,15800,low_risk
9500.0,7.176,mortgage,48100,0.3762993762993763,4,0,18100,low_risk
7800.0,6.458,mortgage,41400,0.2753623188405797,2,0,11400,low_risk
8000.0,6.518,mortgage,41900,0.2840095465393795,2,0,11900,low_risk
11100.0,7.854,own,54500,0.44954128440366975,5,1,24500,low_risk
8400.0,6.684,own,43500,0.3103448275862069,3,0,13500,low_risk
9200.0,7.047,mortgage,46900,0.3603411513859275,3,0,16900,low_risk
10200.0,7.46,mortgage,50800,0.4094488188976378,4,1,20800,low_risk
8500.0,6.755,own,44200,0.3212669683257919,3,0,14200,low_risk
9700.0,7.231,mortgage,48600,0.38271604938271603,4,0,18600,low_risk
11200.0,7.88,mortgage,54800,0.45255474452554745,5,1,24800,low_risk
8100.0,6.55,own,42200,0.2890995260663507,2,0,12200,low_risk
10300.0,7.5,rent,51200,0.4140625,4,1,21200,low_risk
11400.0,7.986,mortgage,55700,0.4614003590664273,5,1,25700,low_risk
9200.0,7.016,own,46600,0.3562231759656652,3,0,16600,low_risk
9100.0,6.972,mortgage,46200,0.35064935064935066,3,0,16200,low_risk
8900.0,6.918,own,45700,0.3435448577680525,3,0,15700,low_risk
10000.0,7.365,mortgage,49900,0.39879759519038077,4,0,19900,low_risk
10400.0,7.563,mortgage,51800,0.42084942084942084,4,1,21800,low_risk
8700.0,6.809,mortgage,44700,0.3288590604026846,3,0,14700,low_risk
11300.0,7.912,mortgage,55100,0.455535390199637,5,1,25100,low_risk
9300.0,7.06,mortgage,47000,0.3617021276595745,3,0,17000,low_risk
7100.0,6.157,own,38500,0.22077922077922077,1,0,8500,low_risk
9400.0,7.137,mortgage,47800,0.3723849372384937,3,0,17800,low_risk
8400.0,6.693,mortgage,43600,0.3119266055045872,3,0,13600,low_risk
7600.0,6.363,own,40500,0.25925925925925924,2,0,10500,low_risk
9600.0,7.203,rent,48400,0.38016528925619836,4,0,18400,low_risk
8700.0,6.826,mortgage,44800,0.33035714285714285,3,0,14800,low_risk
10000.0,7.386,mortgage,50100,0.40119760479041916,4,1,20100,low_risk
9300.0,7.086,own,47300,0.3657505285412262,3,0,17300,low_risk
6800.0,6.014,mortgage,37200,0.1935483870967742,1,0,7200,low_risk
7900.0,6.496,mortgage,41700,0.2805755395683453,2,0,11700,low_risk
9600.0,7.186,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
8800.0,6.879,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
10700.0,7.682,mortgage,52900,0.43289224952741023,5,1,22900,low_risk
9100.0,6.987,mortgage,46300,0.35205183585313177,3,0,16300,low_risk
9000.0,6.944,own,45900,0.3464052287581699,3,0,15900,low_risk
8600.0,6.776,own,44400,0.32432432432432434,3,0,14400,low_risk
11000.0,7.815,own,54100,0.4454713493530499,5,1,24100,low_risk
7700.0,6.409,own,40900,0.2665036674816626,2,0,10900,low_risk
9700.0,7.233,mortgage,48700,0.3839835728952772,4,0,18700,low_risk
9500.0,7.143,own,47800,0.3723849372384937,4,0,17800,low_risk
10000.0,7.395,own,50200,0.40239043824701193,4,1,20200,low_risk
10400.0,7.557,rent,51700,0.4197292069632495,4,1,21700,low_risk
9900.0,7.352,mortgage,49800,0.39759036144578314,4,0,19800,low_risk
10100.0,7.409,mortgage,50300,0.40357852882703776,4,1,20300,low_risk
9300.0,7.074,rent,47200,0.3644067796610169,3,0,17200,low_risk
9400.0,7.11,mortgage,47500,0.3684210526315789,3,0,17500,low_risk
10900.0,7.758,mortgage,53600,0.44029850746268656,5,1,23600,low_risk
19400.0,11.357,mortgage,87500,0.6571428571428571,12,2,57500,low_risk
10000.0,7.381,own,50100,0.40119760479041916,4,1,20100,low_risk
9500.0,7.147,mortgage,47900,0.3736951983298539,4,0,17900,low_risk
9900.0,7.336,own,49600,0.3951612903225806,4,0,19600,low_risk
9000.0,6.947,mortgage,46000,0.34782608695652173,3,0,16000,low_risk
10100.0,7.408,own,50300,0.40357852882703776,4,1,20300,low_risk
9200.0,7.02,mortgage,46700,0.3576017130620985,3,0,16700,low_risk
9900.0,7.332,own,49600,0.3951612903225806,4,0,19600,low_risk
6900.0,6.063,mortgage,37600,0.20212765957446807,1,0,7600,low_risk
9000.0,6.961,mortgage,46100,0.3492407809110629,3,0,16100,low_risk
7900.0,6.476,mortgage,41500,0.27710843373493976,2,0,11500,low_risk
9500.0,7.165,mortgage,48000,0.375,4,0,18000,low_risk
11300.0,7.914,mortgage,55100,0.455535390199637,5,1,25100,low_risk
8700.0,6.809,own,44700,0.3288590604026846,3,0,14700,low_risk
11000.0,7.814,own,54100,0.4454713493530499,5,1,24100,low_risk
8300.0,6.664,mortgage,43300,0.3071593533487298,2,0,13300,low_risk
10600.0,7.635,own,52400,0.42748091603053434,5,1,22400,low_risk
11600.0,8.034,own,56200,0.46619217081850534,5,1,26200,low_risk
11500.0,7.994,own,55800,0.46236559139784944,5,1,25800,low_risk
11600.0,8.074,own,56600,0.46996466431095407,5,1,26600,low_risk
9100.0,6.987,mortgage,46400,0.35344827586206895,3,0,16400,low_risk
10000.0,7.363,own,49900,0.39879759519038077,4,0,19900,low_risk
8900.0,6.892,rent,45500,0.34065934065934067,3,0,15500,low_risk
8800.0,6.879,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
10600.0,7.65,mortgage,52600,0.4296577946768061,5,1,22600,low_risk
10700.0,7.684,mortgage,52900,0.43289224952741023,5,1,22900,low_risk
5600.0,5.518,mortgage,32500,0.07692307692307693,0,0,2500,low_risk
11600.0,8.037,own,56200,0.46619217081850534,5,1,26200,low_risk
8900.0,6.899,mortgage,45500,0.34065934065934067,3,0,15500,low_risk
10900.0,7.74,rent,53400,0.43820224719101125,5,1,23400,low_risk
10200.0,7.44,mortgage,50600,0.40711462450592883,4,1,20600,low_risk
9500.0,7.153,mortgage,47900,0.3736951983298539,4,0,17900,low_risk
7400.0,6.266,mortgage,39600,0.24242424242424243,2,0,9600,low_risk
8700.0,6.801,own,44600,0.3273542600896861,3,0,14600,low_risk
9000.0,6.935,mortgage,45900,0.3464052287581699,3,0,15900,low_risk
10400.0,7.553,mortgage,51700,0.4197292069632495,4,1,21700,low_risk
8400.0,6.689,rent,43500,0.3103448275862069,3,0,13500,low_risk
6800.0,6.005,own,37100,0.19137466307277629,1,0,7100,low_risk
8700.0,6.821,mortgage,44800,0.33035714285714285,3,0,14800,low_risk
10900.0,7.75,own,53500,0.4392523364485981,5,1,23500,low_risk
9000.0,6.95,own,46000,0.34782608695652173,3,0,16000,low_risk
9800.0,7.271,mortgage,49000,0.3877551020408163,4,0,19000,low_risk
9200.0,7.045,mortgage,46900,0.3603411513859275,3,0,16900,low_risk
8600.0,6.793,own,44500,0.3258426966292135,3,0,14500,low_risk
9900.0,7.345,own,49700,0.3963782696177062,4,0,19700,low_risk
9400.0,7.109,mortgage,47500,0.3684210526315789,3,0,17500,low_risk
9300.0,7.063,own,47100,0.3630573248407643,3,0,17100,low_risk
9600.0,7.186,own,48200,0.3775933609958506,4,0,18200,low_risk
8800.0,6.869,own,45200,0.336283185840708,3,0,15200,low_risk
9100.0,7.014,own,46600,0.3562231759656652,3,0,16600,low_risk
10500.0,7.575,rent,51900,0.42196531791907516,4,1,21900,low_risk
10000.0,7.369,own,49900,0.39879759519038077,4,0,19900,low_risk
8700.0,6.812,own,44700,0.3288590604026846,3,0,14700,low_risk
9700.0,7.252,own,48800,0.38524590163934425,4,0,18800,low_risk
7600.0,6.375,mortgage,40600,0.26108374384236455,2,0,10600,low_risk
9500.0,7.162,rent,48000,0.375,4,0,18000,low_risk
10700.0,7.68,own,52900,0.43289224952741023,5,1,22900,low_risk
8500.0,6.723,mortgage,43900,0.31662870159453305,3,0,13900,low_risk
10000.0,7.39,mortgage,50100,0.40119760479041916,4,1,20100,low_risk
9500.0,7.16,own,48000,0.375,4,0,18000,low_risk
10200.0,7.474,mortgage,50900,0.4106090373280943,4,1,20900,low_risk
8600.0,6.759,own,44200,0.3212669683257919,3,0,14200,low_risk
9500.0,7.159,own,48000,0.375,4,0,18000,low_risk
9600.0,7.198,own,48300,0.37888198757763975,4,0,18300,low_risk
8000.0,6.542,rent,42200,0.2890995260663507,2,0,12200,low_risk
8700.0,6.805,rent,44600,0.3273542600896861,3,0,14600,low_risk
9200.0,7.041,mortgage,46900,0.3603411513859275,3,0,16900,low_risk
8900.0,6.893,mortgage,45500,0.34065934065934067,3,0,15500,low_risk
8600.0,6.77,mortgage,44300,0.3227990970654628,3,0,14300,low_risk
9500.0,7.147,own,47900,0.3736951983298539,4,0,17900,low_risk
8400.0,6.713,mortgage,43800,0.3150684931506849,3,0,13800,low_risk
9100.0,7.002,mortgage,46500,0.3548387096774194,3,0,16500,low_risk
10900.0,7.752,mortgage,53500,0.4392523364485981,5,1,23500,low_risk
8800.0,6.873,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
10900.0,7.751,mortgage,53500,0.4392523364485981,5,1,23500,low_risk
11200.0,7.888,own,54800,0.45255474452554745,5,1,24800,low_risk
9800.0,7.299,own,49300,0.39148073022312374,4,0,19300,low_risk
9100.0,6.986,mortgage,46300,0.35205183585313177,3,0,16300,low_risk
10200.0,7.448,own,50700,0.40828402366863903,4,1,20700,low_risk
10800.0,7.714,own,53200,0.43609022556390975,5,1,23200,low_risk
8500.0,6.749,mortgage,44100,0.3197278911564626,3,0,14100,low_risk
9400.0,7.101,mortgage,47400,0.3670886075949367,3,0,17400,low_risk
7900.0,6.479,mortgage,41600,0.27884615384615385,2,0,11600,low_risk
10100.0,7.414,mortgage,50400,0.40476190476190477,4,1,20400,low_risk
11500.0,8.023,own,56100,0.46524064171123,5,1,26100,low_risk
10300.0,7.496,mortgage,51100,0.41291585127201563,4,1,21100,low_risk
9600.0,7.198,own,48300,0.37888198757763975,4,0,18300,low_risk
10800.0,7.718,own,53200,0.43609022556390975,5,1,23200,low_risk
11000.0,7.8,mortgage,54000,0.4444444444444444,5,1,24000,low_risk
8500.0,6.74,mortgage,44000,0.3181818181818182,3,0,14000,low_risk
9300.0,7.079,own,47200,0.3644067796610169,3,0,17200,low_risk
10600.0,7.644,own,52500,0.42857142857142855,5,1,22500,low_risk
10000.0,7.377,mortgage,50000,0.4,4,1,20000,low_risk
8100.0,6.561,mortgage,42300,0.2907801418439716,2,0,12300,low_risk
9200.0,7.042,own,46900,0.3603411513859275,3,0,16900,low_risk
9800.0,7.286,mortgage,49200,0.3902439024390244,4,0,19200,low_risk
9600.0,7.187,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
10100.0,7.4,mortgage,50200,0.40239043824701193,4,1,20200,low_risk
9300.0,7.085,mortgage,47300,0.3657505285412262,3,0,17300,low_risk
9500.0,7.169,own,48100,0.3762993762993763,4,0,18100,low_risk
9100.0,6.978,own,46300,0.35205183585313177,3,0,16300,low_risk
12000.0,8.241,own,58100,0.4836488812392427,6,1,28100,low_risk
10900.0,7.77,own,53700,0.441340782122905,5,1,23700,low_risk
8500.0,6.729,own,43900,0.31662870159453305,3,0,13900,low_risk
7500.0,6.333,mortgage,40200,0.2537313432835821,2,0,10200,low_risk
9900.0,7.34,mortgage,49700,0.3963782696177062,4,0,19700,low_risk
9500.0,7.171,mortgage,48100,0.3762993762993763,4,0,18100,low_risk
10400.0,7.545,own,51600,0.4186046511627907,4,1,21600,low_risk
10300.0,7.515,mortgage,51300,0.4152046783625731,4,1,21300,low_risk
9600.0,7.191,mortgage,48300,0.37888198757763975,4,0,18300,low_risk
10600.0,7.63,own,52400,0.42748091603053434,5,1,22400,low_risk
7700.0,6.416,own,41000,0.2682926829268293,2,0,11000,low_risk
8900.0,6.898,mortgage,45500,0.34065934065934067,3,0,15500,low_risk
10900.0,7.766,own,53700,0.441340782122905,5,1,23700,low_risk
7900.0,6.469,mortgage,41500,0.27710843373493976,2,0,11500,low_risk
9000.0,6.944,mortgage,45900,0.3464052287581699,3,0,15900,low_risk
9400.0,7.126,mortgage,47700,0.3710691823899371,3,0,17700,low_risk
11000.0,7.818,mortgage,54200,0.44649446494464945,5,1,24200,low_risk
8200.0,6.592,mortgage,42600,0.29577464788732394,2,0,12600,low_risk
11000.0,7.808,own,54100,0.4454713493530499,5,1,24100,low_risk
10200.0,7.462,own,50800,0.4094488188976378,4,1,20800,low_risk
8200.0,6.61,mortgage,42800,0.29906542056074764,2,0,12800,low_risk
8700.0,6.834,mortgage,44900,0.33184855233853006,3,0,14900,low_risk
8300.0,6.653,mortgage,43200,0.3055555555555556,2,0,13200,low_risk
8200.0,6.606,own,42800,0.29906542056074764,2,0,12800,low_risk
8900.0,6.888,own,45400,0.3392070484581498,3,0,15400,low_risk
9500.0,7.177,mortgage,48100,0.3762993762993763,4,0,18100,low_risk
7600.0,6.334,mortgage,40200,0.2537313432835821,2,0,10200,low_risk
9000.0,6.936,mortgage,45900,0.3464052287581699,3,0,15900,low_risk
8900.0,6.901,mortgage,45500,0.34065934065934067,3,0,15500,low_risk
9200.0,7.02,own,46700,0.3576017130620985,3,0,16700,low_risk
10100.0,7.407,mortgage,50300,0.40357852882703776,4,1,20300,low_risk
11400.0,7.954,mortgage,55400,0.4584837545126354,5,1,25400,low_risk
9800.0,7.291,own,49200,0.3902439024390244,4,0,19200,low_risk
6300.0,5.809,mortgage,35300,0.1501416430594901,1,0,5300,low_risk
9500.0,7.18,own,48200,0.3775933609958506,4,0,18200,low_risk
10700.0,7.675,own,52800,0.4318181818181818,5,1,22800,low_risk
9900.0,7.323,rent,49500,0.3939393939393939,4,0,19500,low_risk
10600.0,7.643,own,52500,0.42857142857142855,5,1,22500,low_risk
11000.0,7.803,rent,54000,0.4444444444444444,5,1,24000,low_risk
10100.0,7.404,own,50300,0.40357852882703776,4,1,20300,low_risk
10000.0,7.363,mortgage,49900,0.39879759519038077,4,0,19900,low_risk
10000.0,7.389,own,50100,0.40119760479041916,4,1,20100,low_risk
9500.0,7.175,mortgage,48100,0.3762993762993763,4,0,18100,low_risk
9600.0,7.218,mortgage,48500,0.38144329896907214,4,0,18500,low_risk
8600.0,6.79,own,44500,0.3258426966292135,3,0,14500,low_risk
10500.0,7.592,mortgage,52000,0.4230769230769231,4,1,22000,low_risk
9400.0,7.139,rent,47800,0.3723849372384937,4,0,17800,low_risk
10100.0,7.408,rent,50300,0.40357852882703776,4,1,20300,low_risk
8000.0,6.514,rent,41900,0.2840095465393795,2,0,11900,low_risk
8000.0,6.535,own,42100,0.28741092636579574,2,0,12100,low_risk
8900.0,6.896,mortgage,45500,0.34065934065934067,3,0,15500,low_risk
10300.0,7.501,mortgage,51200,0.4140625,4,1,21200,low_risk
9500.0,7.166,own,48000,0.375,4,0,18000,low_risk
9600.0,7.189,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
8800.0,6.875,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
9000.0,6.938,rent,45900,0.3464052287581699,3,0,15900,low_risk
9900.0,7.347,mortgage,49700,0.3963782696177062,4,0,19700,low_risk
9500.0,7.161,mortgage,48000,0.375,4,0,18000,low_risk
9600.0,7.202,rent,48400,0.38016528925619836,4,0,18400,low_risk
9800.0,7.285,mortgage,49200,0.3902439024390244,4,0,19200,low_risk
8700.0,6.826,mortgage,44800,0.33035714285714285,3,0,14800,low_risk
8800.0,6.849,mortgage,45100,0.3348115299334812,3,0,15100,low_risk
9700.0,7.256,mortgage,48900,0.38650306748466257,4,0,18900,low_risk
10800.0,7.726,mortgage,53300,0.4371482176360225,5,1,23300,low_risk
10800.0,7.717,mortgage,53200,0.43609022556390975,5,1,23200,low_risk
8800.0,6.85,mortgage,45100,0.3348115299334812,3,0,15100,low_risk
10200.0,7.472,mortgage,50900,0.4106090373280943,4,1,20900,low_risk
9100.0,6.975,own,46200,0.35064935064935066,3,0,16200,low_risk
10100.0,7.422,mortgage,50400,0.40476190476190477,4,1,20400,low_risk
8800.0,6.865,mortgage,45200,0.336283185840708,3,0,15200,low_risk
9100.0,7.006,mortgage,46500,0.3548387096774194,3,0,16500,low_risk
10200.0,7.474,own,50900,0.4106090373280943,4,1,20900,low_risk
9000.0,6.946,own,46000,0.34782608695652173,3,0,16000,low_risk
9400.0,7.101,own,47400,0.3670886075949367,3,0,17400,low_risk
7800.0,6.459,mortgage,41400,0.2753623188405797,2,0,11400,low_risk
9700.0,7.244,own,48800,0.38524590163934425,4,0,18800,low_risk
11400.0,7.981,mortgage,55700,0.4614003590664273,5,1,25700,low_risk
10400.0,7.543,own,51600,0.4186046511627907,4,1,21600,low_risk
8100.0,6.555,mortgage,42300,0.2907801418439716,2,0,12300,low_risk
10200.0,7.473,own,50900,0.4106090373280943,4,1,20900,low_risk
7700.0,6.404,mortgage,40900,0.2665036674816626,2,0,10900,low_risk
9100.0,7.006,mortgage,46500,0.3548387096774194,3,0,16500,low_risk
9900.0,7.335,rent,49600,0.3951612903225806,4,0,19600,low_risk
8400.0,6.694,mortgage,43600,0.3119266055045872,3,0,13600,low_risk
9500.0,7.181,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
8500.0,6.721,own,43800,0.3150684931506849,3,0,13800,low_risk
8700.0,6.809,own,44700,0.3288590604026846,3,0,14700,low_risk
11100.0,7.846,own,54400,0.4485294117647059,5,1,24400,low_risk
8400.0,6.675,mortgage,43400,0.3087557603686636,3,0,13400,low_risk
10600.0,7.628,own,52400,0.42748091603053434,5,1,22400,low_risk
10500.0,7.597,mortgage,52100,0.42418426103646834,4,1,22100,low_risk
8800.0,6.871,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
8300.0,6.638,own,43100,0.3039443155452436,2,0,13100,low_risk
7900.0,6.464,rent,41400,0.2753623188405797,2,0,11400,low_risk
10000.0,7.373,rent,50000,0.4,4,0,20000,low_risk
9900.0,7.347,rent,49700,0.3963782696177062,4,0,19700,low_risk
8100.0,6.586,rent,42600,0.29577464788732394,2,0,12600,low_risk
9000.0,6.956,own,46100,0.3492407809110629,3,0,16100,low_risk
8400.0,6.701,mortgage,43700,0.3135011441647597,3,0,13700,low_risk
11100.0,7.824,rent,54200,0.44649446494464945,5,1,24200,low_risk
9100.0,7.007,own,46500,0.3548387096774194,3,0,16500,low_risk
6500.0,5.884,own,36000,0.16666666666666666,1,0,6000,low_risk
10700.0,7.663,own,52700,0.4307400379506641,5,1,22700,low_risk
9700.0,7.26,mortgage,48900,0.38650306748466257,4,0,18900,low_risk
9600.0,7.223,mortgage,48600,0.38271604938271603,4,0,18600,low_risk
9900.0,7.318,mortgage,49500,0.3939393939393939,4,0,19500,low_risk
10000.0,7.381,mortgage,50100,0.40119760479041916,4,1,20100,low_risk
9800.0,7.287,mortgage,49200,0.3902439024390244,4,0,19200,low_risk
10100.0,7.423,mortgage,50400,0.40476190476190477,4,1,20400,low_risk
8400.0,6.689,mortgage,43500,0.3103448275862069,3,0,13500,low_risk
9200.0,7.052,mortgage,47000,0.3617021276595745,3,0,17000,low_risk
10600.0,7.651,own,52600,0.4296577946768061,5,1,22600,low_risk
7500.0,6.331,own,40200,0.2537313432835821,2,0,10200,low_risk
7900.0,6.464,own,41400,0.2753623188405797,2,0,11400,low_risk
8200.0,6.628,own,43000,0.3023255813953488,2,0,13000,low_risk
9400.0,7.138,own,47800,0.3723849372384937,3,0,17800,low_risk
8800.0,6.862,rent,45200,0.336283185840708,3,0,15200,low_risk
9300.0,7.087,own,47300,0.3657505285412262,3,0,17300,low_risk
7100.0,6.132,own,38300,0.21671018276762402,1,0,8300,low_risk
10400.0,7.556,own,51700,0.4197292069632495,4,1,21700,low_risk
10600.0,7.622,mortgage,52300,0.42638623326959846,5,1,22300,low_risk
9800.0,7.31,own,49400,0.39271255060728744,4,0,19400,low_risk
9600.0,7.209,own,48400,0.38016528925619836,4,0,18400,low_risk
9400.0,7.135,rent,47700,0.3710691823899371,3,0,17700,low_risk
10100.0,7.431,mortgage,50500,0.40594059405940597,4,1,20500,low_risk
10500.0,7.605,mortgage,52200,0.42528735632183906,4,1,22200,low_risk
10200.0,7.455,mortgage,50800,0.4094488188976378,4,1,20800,low_risk
9500.0,7.159,mortgage,48000,0.375,4,0,18000,low_risk
9700.0,7.243,own,48800,0.38524590163934425,4,0,18800,low_risk
11400.0,7.988,own,55800,0.46236559139784944,5,1,25800,low_risk
7500.0,6.333,mortgage,40200,0.2537313432835821,2,0,10200,low_risk
11400.0,7.988,mortgage,55800,0.46236559139784944,5,1,25800,low_risk
8300.0,6.647,mortgage,43100,0.3039443155452436,2,0,13100,low_risk
10200.0,7.453,mortgage,50700,0.40828402366863903,4,1,20700,low_risk
10100.0,7.401,own,50200,0.40239043824701193,4,1,20200,low_risk
11700.0,8.089,own,56700,0.4708994708994709,6,1,26700,low_risk
9800.0,7.301,own,49300,0.39148073022312374,4,0,19300,low_risk
10200.0,7.46,rent,50800,0.4094488188976378,4,1,20800,low_risk
10300.0,7.494,mortgage,51100,0.41291585127201563,4,1,21100,low_risk
8900.0,6.905,mortgage,45600,0.34210526315789475,3,0,15600,low_risk
10500.0,7.605,mortgage,52200,0.42528735632183906,4,1,22200,low_risk
9600.0,7.215,own,48500,0.38144329896907214,4,0,18500,low_risk
9600.0,7.217,own,48500,0.38144329896907214,4,0,18500,low_risk
12600.0,8.476,mortgage,60400,0.5033112582781457,6,1,30400,low_risk
9800.0,7.302,own,49300,0.39148073022312374,4,0,19300,low_risk
8600.0,6.763,own,44200,0.3212669683257919,3,0,14200,low_risk
9600.0,7.192,own,48300,0.37888198757763975,4,0,18300,low_risk
10600.0,7.644,own,52500,0.42857142857142855,5,1,22500,low_risk
8900.0,6.899,own,45500,0.34065934065934067,3,0,15500,low_risk
10100.0,7.401,own,50200,0.40239043824701193,4,1,20200,low_risk
8300.0,6.645,rent,43100,0.3039443155452436,2,0,13100,low_risk
9500.0,7.147,own,47900,0.3736951983298539,4,0,17900,low_risk
11100.0,7.832,mortgage,54300,0.44751381215469616,5,1,24300,low_risk
11900.0,8.178,mortgage,57600,0.4791666666666667,6,1,27600,low_risk
11300.0,7.923,own,55200,0.45652173913043476,5,1,25200,low_risk
10700.0,7.66,mortgage,52700,0.4307400379506641,5,1,22700,low_risk
9600.0,7.195,mortgage,48300,0.37888198757763975,4,0,18300,low_risk
9200.0,7.018,own,46600,0.3562231759656652,3,0,16600,low_risk
9300.0,7.079,rent,47200,0.3644067796610169,3,0,17200,low_risk
